timestamp,open,high,low,close,volume
2026-04-16 12:08:00+00:00,26408.5,26418.0,26405.5,26417.5,1044
2026-04-16 12:09:00+00:00,26417.25,26420.75,26416.5,26420.75,595
2026-04-16 12:10:00+00:00,26420.75,26421.0,26411.5,26413.5,420
2026-04-16 12:11:00+00:00,26414.25,26414.75,26409.25,26413.5,479
2026-04-16 12:12:00+00:00,26412.75,26413.75,26408.25,26412.5,317
2026-04-16 12:13:00+00:00,26412.25,26416.0,26408.5,26408.75,300
2026-04-16 12:14:00+00:00,26409.5,26411.75,26407.25,26411.25,285
2026-04-16 12:15:00+00:00,26411.0,26412.5,26408.25,26410.0,306
2026-04-16 12:16:00+00:00,26410.0,26415.25,26408.25,26413.25,298
2026-04-16 12:17:00+00:00,26413.0,26415.0,26409.75,26412.0,239
2026-04-16 12:18:00+00:00,26411.75,26415.5,26407.25,26408.0,329
2026-04-16 12:19:00+00:00,26408.5,26413.5,26407.25,26409.25,276
2026-04-16 12:20:00+00:00,26409.25,26412.75,26409.25,26410.25,133
2026-04-16 12:21:00+00:00,26410.5,26418.25,26409.0,26417.75,430
2026-04-16 12:22:00+00:00,26418.0,26424.25,26417.25,26422.0,840
2026-04-16 12:23:00+00:00,26422.0,26424.5,26419.25,26421.5,393
2026-04-16 12:24:00+00:00,26421.5,26423.5,26418.75,26422.5,260
2026-04-16 12:25:00+00:00,26422.75,26424.0,26418.0,26418.75,275
2026-04-16 12:26:00+00:00,26418.75,26422.25,26417.75,26422.0,303
2026-04-16 12:27:00+00:00,26421.5,26421.5,26417.25,26421.0,321
2026-04-16 12:28:00+00:00,26421.0,26421.5,26418.75,26420.5,199
2026-04-16 12:29:00+00:00,26421.25,26426.75,26420.0,26426.0,464
2026-04-16 12:30:00+00:00,26425.25,26430.75,26412.75,26413.25,1197
2026-04-16 12:31:00+00:00,26413.5,26416.5,26406.25,26415.5,993
2026-04-16 12:32:00+00:00,26415.5,26424.5,26414.5,26420.0,711
2026-04-16 12:33:00+00:00,26420.75,26428.25,26419.0,26425.5,921
2026-04-16 12:34:00+00:00,26425.5,26429.5,26423.5,26429.25,531
2026-04-16 12:35:00+00:00,26428.75,26434.0,26421.75,26423.75,990
2026-04-16 12:36:00+00:00,26423.5,26423.75,26415.5,26419.0,666
2026-04-16 12:37:00+00:00,26418.25,26420.0,26412.25,26418.75,659
2026-04-16 12:38:00+00:00,26419.5,26421.25,26410.0,26410.75,517
2026-04-16 12:39:00+00:00,26410.75,26413.75,26405.25,26412.75,1156
2026-04-16 12:40:00+00:00,26413.0,26413.5,26406.0,26409.75,585
2026-04-16 12:41:00+00:00,26409.25,26413.25,26408.25,26413.0,336
2026-04-16 12:42:00+00:00,26413.0,26417.5,26411.75,26414.25,673
2026-04-16 12:43:00+00:00,26414.75,26414.75,26410.5,26412.5,305
2026-04-16 12:44:00+00:00,26412.0,26418.5,26411.25,26414.0,363
2026-04-16 12:45:00+00:00,26414.0,26414.25,26404.5,26409.0,905
2026-04-16 12:46:00+00:00,26409.0,26409.25,26404.25,26405.0,611
2026-04-16 12:47:00+00:00,26405.5,26411.0,26404.25,26410.5,458
2026-04-16 12:48:00+00:00,26410.5,26411.0,26405.5,26405.5,385
2026-04-16 12:49:00+00:00,26405.5,26409.75,26405.25,26408.0,231
2026-04-16 12:50:00+00:00,26407.75,26414.5,26407.75,26410.5,641
2026-04-16 12:51:00+00:00,26411.0,26412.5,26407.0,26407.0,534
2026-04-16 12:52:00+00:00,26407.0,26412.5,26405.0,26408.5,689
2026-04-16 12:53:00+00:00,26408.0,26408.0,26403.75,26405.0,453
2026-04-16 12:54:00+00:00,26404.5,26406.5,26392.0,26396.5,2444
2026-04-16 12:55:00+00:00,26396.0,26407.25,26395.25,26406.25,1168
2026-04-16 12:56:00+00:00,26406.25,26407.25,26400.0,26400.25,663
2026-04-16 12:57:00+00:00,26400.75,26401.75,26396.75,26401.5,562
2026-04-16 12:58:00+00:00,26401.5,26406.5,26400.5,26406.0,560
2026-04-16 12:59:00+00:00,26406.0,26406.75,26399.5,26401.5,506
2026-04-16 13:00:00+00:00,26402.0,26407.0,26401.0,26404.75,777
2026-04-16 13:01:00+00:00,26404.5,26418.0,26404.0,26416.25,1626
2026-04-16 13:02:00+00:00,26416.5,26424.0,26416.5,26423.0,1408
2026-04-16 13:03:00+00:00,26422.75,26422.75,26417.5,26419.25,832
2026-04-16 13:04:00+00:00,26419.0,26420.5,26415.75,26418.25,459
2026-04-16 13:05:00+00:00,26418.75,26421.75,26413.5,26420.25,763
2026-04-16 13:06:00+00:00,26420.75,26426.75,26417.5,26423.5,1463
2026-04-16 13:07:00+00:00,26423.25,26425.0,26421.5,26424.0,382
2026-04-16 13:08:00+00:00,26424.25,26428.0,26423.25,26424.0,529
2026-04-16 13:09:00+00:00,26424.0,26426.0,26422.0,26425.5,656
2026-04-16 13:10:00+00:00,26425.25,26425.75,26418.75,26419.5,730
2026-04-16 13:11:00+00:00,26420.0,26420.75,26416.0,26419.25,604
2026-04-16 13:12:00+00:00,26419.0,26419.0,26407.0,26407.5,1354
2026-04-16 13:13:00+00:00,26407.25,26413.25,26407.25,26413.25,688
2026-04-16 13:14:00+00:00,26413.0,26413.75,26410.0,26413.75,353
2026-04-16 13:15:00+00:00,26413.5,26414.0,26409.0,26411.0,673
2026-04-16 13:16:00+00:00,26411.5,26418.75,26410.5,26418.0,1052
2026-04-16 13:17:00+00:00,26418.0,26418.0,26412.75,26415.25,576
2026-04-16 13:18:00+00:00,26414.25,26424.75,26413.5,26422.75,1061
2026-04-16 13:19:00+00:00,26423.0,26425.5,26420.0,26423.5,751
2026-04-16 13:20:00+00:00,26423.25,26426.25,26411.5,26412.0,1218
2026-04-16 13:21:00+00:00,26412.25,26419.0,26411.5,26418.0,681
2026-04-16 13:22:00+00:00,26418.5,26418.5,26408.5,26410.75,686
2026-04-16 13:23:00+00:00,26410.75,26412.25,26397.75,26400.75,2078
2026-04-16 13:24:00+00:00,26400.5,26407.0,26399.5,26405.25,992
2026-04-16 13:25:00+00:00,26404.75,26419.25,26399.75,26416.5,2242
2026-04-16 13:26:00+00:00,26416.75,26421.75,26416.0,26419.0,898
2026-04-16 13:27:00+00:00,26419.25,26427.5,26418.75,26425.5,1756
2026-04-16 13:28:00+00:00,26425.25,26432.5,26421.25,26426.75,1892
2026-04-16 13:29:00+00:00,26426.25,26445.5,26425.0,26440.75,4065
2026-04-16 13:30:00+00:00,26440.75,26453.5,26386.75,26395.25,15470
2026-04-16 13:31:00+00:00,26395.75,26400.75,26367.25,26373.75,9613
2026-04-16 13:32:00+00:00,26373.5,26393.75,26368.75,26391.0,6362
2026-04-16 13:33:00+00:00,26391.5,26402.75,26376.0,26376.5,7961
2026-04-16 13:34:00+00:00,26376.75,26397.5,26372.25,26393.5,5520
2026-04-16 13:35:00+00:00,26394.0,26400.75,26377.75,26379.5,5486
2026-04-16 13:36:00+00:00,26379.5,26383.0,26362.5,26364.75,9132
2026-04-16 13:37:00+00:00,26366.0,26391.0,26358.0,26389.5,9754
2026-04-16 13:38:00+00:00,26389.25,26409.0,26375.5,26376.25,10395
2026-04-16 13:39:00+00:00,26376.75,26385.0,26359.5,26363.25,7459
2026-04-16 13:40:00+00:00,26363.25,26400.75,26359.75,26400.0,9362
2026-04-16 13:41:00+00:00,26399.75,26405.5,26345.5,26353.75,14202
2026-04-16 13:42:00+00:00,26353.75,26375.75,26353.0,26367.25,7633
2026-04-16 13:43:00+00:00,26367.5,26384.25,26359.75,26377.75,5033
2026-04-16 13:44:00+00:00,26377.5,26395.5,26374.0,26392.75,6034
2026-04-16 13:45:00+00:00,26393.0,26394.75,26365.0,26385.75,8690
2026-04-16 13:46:00+00:00,26385.75,26390.75,26378.25,26381.0,4575
2026-04-16 13:47:00+00:00,26381.75,26389.25,26370.75,26383.0,4006
2026-04-16 13:48:00+00:00,26383.0,26383.5,26364.25,26376.5,5008
2026-04-16 13:49:00+00:00,26377.0,26385.25,26363.0,26382.75,3931
2026-04-16 13:50:00+00:00,26383.25,26383.25,26356.0,26359.25,5928
2026-04-16 13:51:00+00:00,26359.5,26361.5,26328.5,26333.0,11044
2026-04-16 13:52:00+00:00,26333.5,26340.25,26313.75,26318.25,12521
2026-04-16 13:53:00+00:00,26318.0,26327.25,26297.5,26301.25,8560
2026-04-16 13:54:00+00:00,26301.25,26312.5,26280.0,26282.5,10747
2026-04-16 13:55:00+00:00,26282.75,26308.5,26275.75,26305.75,11569
2026-04-16 13:56:00+00:00,26305.75,26325.5,26300.75,26313.0,10402
2026-04-16 13:57:00+00:00,26312.5,26314.25,26290.0,26296.25,6707
2026-04-16 13:58:00+00:00,26295.75,26313.25,26294.25,26311.5,5115
2026-04-16 13:59:00+00:00,26311.5,26328.0,26307.5,26321.25,6576
2026-04-16 14:00:00+00:00,26321.25,26324.75,26297.25,26306.5,8744
2026-04-16 14:01:00+00:00,26306.25,26308.75,26288.75,26308.0,6556
2026-04-16 14:02:00+00:00,26308.0,26322.5,26305.0,26312.25,6416
2026-04-16 14:03:00+00:00,26311.5,26324.0,26309.5,26323.75,3711
2026-04-16 14:04:00+00:00,26323.5,26335.75,26314.75,26331.0,6839
2026-04-16 14:05:00+00:00,26330.75,26340.0,26321.75,26337.0,6163
2026-04-16 14:06:00+00:00,26337.5,26351.5,26330.25,26346.75,8816
2026-04-16 14:07:00+00:00,26346.25,26355.0,26340.75,26353.75,5033
2026-04-16 14:08:00+00:00,26354.25,26365.0,26345.0,26354.25,8632
2026-04-16 14:09:00+00:00,26354.0,26354.75,26340.25,26346.25,5275
2026-04-16 14:10:00+00:00,26346.5,26363.5,26346.5,26358.0,6804
2026-04-16 14:11:00+00:00,26357.5,26361.25,26350.5,26354.5,3080
2026-04-16 14:12:00+00:00,26354.5,26382.5,26350.25,26374.75,10105
2026-04-16 14:13:00+00:00,26374.5,26397.75,26365.25,26366.75,8842
2026-04-16 14:14:00+00:00,26367.0,26367.0,26352.5,26357.5,6269
2026-04-16 14:15:00+00:00,26357.5,26370.75,26356.0,26362.25,3986
2026-04-16 14:16:00+00:00,26362.0,26366.25,26344.75,26347.25,7631
2026-04-16 14:17:00+00:00,26347.75,26347.75,26327.75,26328.75,10159
2026-04-16 14:18:00+00:00,26328.75,26346.25,26315.5,26339.5,9692
2026-04-16 14:19:00+00:00,26339.0,26339.5,26317.0,26322.25,4764
2026-04-16 14:20:00+00:00,26322.75,26330.0,26314.25,26320.0,5303
2026-04-16 14:21:00+00:00,26319.5,26350.0,26319.0,26339.5,7343
2026-04-16 14:22:00+00:00,26339.5,26341.5,26324.25,26326.25,3222
2026-04-16 14:23:00+00:00,26326.5,26327.5,26310.75,26326.0,6693
2026-04-16 14:24:00+00:00,26325.75,26339.0,26318.5,26335.5,4971
2026-04-16 14:25:00+00:00,26335.75,26337.5,26327.75,26332.25,3036
2026-04-16 14:26:00+00:00,26332.5,26380.0,26329.25,26338.5,9297
2026-04-16 14:27:00+00:00,26338.5,26355.5,26338.0,26349.0,6343
2026-04-16 14:28:00+00:00,26348.5,26363.75,26346.75,26361.75,4621
2026-04-16 14:29:00+00:00,26362.0,26365.0,26351.0,26352.0,3586
2026-04-16 14:30:00+00:00,26352.25,26371.5,26349.0,26369.75,5407
2026-04-16 14:31:00+00:00,26370.0,26376.5,26360.0,26364.5,5878
2026-04-16 14:32:00+00:00,26364.5,26366.0,26347.0,26358.0,5374
2026-04-16 14:33:00+00:00,26358.5,26374.5,26357.25,26372.25,4442
2026-04-16 14:34:00+00:00,26373.0,26377.5,26368.75,26374.5,3623
2026-04-16 14:35:00+00:00,26374.0,26378.0,26365.25,26371.0,3767
2026-04-16 14:36:00+00:00,26371.0,26385.0,26367.5,26383.25,3872
2026-04-16 14:37:00+00:00,26382.5,26390.75,26377.75,26385.0,5203
2026-04-16 14:38:00+00:00,26385.5,26385.5,26371.5,26379.0,3821
2026-04-16 14:39:00+00:00,26378.5,26380.75,26370.0,26372.0,2290
2026-04-16 14:40:00+00:00,26372.25,26376.75,26360.5,26367.0,5166
2026-04-16 14:41:00+00:00,26367.5,26375.25,26364.75,26367.75,3430
2026-04-16 14:42:00+00:00,26367.5,26374.5,26362.75,26369.75,3031
2026-04-16 14:43:00+00:00,26369.5,26389.0,26369.5,26381.5,5494
2026-04-16 14:44:00+00:00,26381.25,26392.75,26381.0,26389.5,3469
2026-04-16 14:45:00+00:00,26390.0,26413.0,26384.75,26411.25,8909
2026-04-16 14:46:00+00:00,26411.25,26411.25,26398.0,26399.5,6257
2026-04-16 14:47:00+00:00,26399.25,26409.0,26394.5,26408.25,3955
2026-04-16 14:48:00+00:00,26408.5,26416.0,26400.75,26410.0,4188
2026-04-16 14:49:00+00:00,26410.0,26417.75,26408.75,26417.0,3530
2026-04-16 14:50:00+00:00,26417.25,26418.5,26401.25,26407.25,5023
2026-04-16 14:51:00+00:00,26407.75,26422.75,26406.5,26416.75,4505
2026-04-16 14:52:00+00:00,26417.25,26418.25,26395.5,26397.5,5709
2026-04-16 14:53:00+00:00,26397.0,26405.0,26390.0,26400.5,4058
2026-04-16 14:54:00+00:00,26400.5,26413.75,26397.5,26412.5,3363
2026-04-16 14:55:00+00:00,26411.75,26415.0,26396.0,26398.0,3498
2026-04-16 14:56:00+00:00,26398.0,26405.75,26366.5,26404.0,8885
2026-04-16 14:57:00+00:00,26404.0,26411.5,26396.75,26400.5,3605
2026-04-16 14:58:00+00:00,26400.0,26406.25,26394.0,26406.25,2300
2026-04-16 14:59:00+00:00,26406.5,26407.25,26401.75,26403.75,1770
2026-04-16 15:00:00+00:00,26403.75,26420.5,26403.75,26415.0,5559
2026-04-16 15:01:00+00:00,26415.75,26420.0,26411.5,26414.75,2462
2026-04-16 15:02:00+00:00,26415.0,26428.75,26413.0,26427.75,4277
2026-04-16 15:03:00+00:00,26428.0,26439.75,26427.5,26437.5,6880
2026-04-16 15:04:00+00:00,26437.75,26445.0,26437.75,26440.25,4748
2026-04-16 15:05:00+00:00,26440.0,26449.25,26429.5,26446.0,6197
2026-04-16 15:06:00+00:00,26446.0,26450.0,26438.5,26439.75,4488
2026-04-16 15:07:00+00:00,26439.5,26448.0,26433.75,26445.5,2889
2026-04-16 15:08:00+00:00,26445.0,26456.5,26444.25,26454.0,4941
2026-04-16 15:09:00+00:00,26454.0,26468.25,26453.75,26464.5,7165
2026-04-16 15:10:00+00:00,26465.0,26485.75,26464.75,26478.25,9321
2026-04-16 15:11:00+00:00,26478.25,26486.25,26474.75,26477.75,4876
2026-04-16 15:12:00+00:00,26478.25,26478.5,26466.0,26471.25,4671
2026-04-16 15:13:00+00:00,26471.25,26471.75,26460.5,26461.5,3493
2026-04-16 15:14:00+00:00,26461.5,26471.75,26461.25,26469.25,2747
2026-04-16 15:15:00+00:00,26469.0,26495.25,26468.75,26483.5,9633
2026-04-16 15:16:00+00:00,26483.25,26488.75,26479.25,26484.25,3263
2026-04-16 15:17:00+00:00,26484.25,26487.5,26476.25,26484.75,2736
2026-04-16 15:18:00+00:00,26484.5,26487.25,26478.75,26479.5,1894
2026-04-16 15:19:00+00:00,26479.75,26484.0,26466.75,26470.5,4249
2026-04-16 15:20:00+00:00,26470.5,26481.0,26470.5,26480.25,3048
2026-04-16 15:21:00+00:00,26479.5,26488.5,26475.5,26487.25,2729
2026-04-16 15:22:00+00:00,26487.5,26498.0,26485.25,26493.75,4139
2026-04-16 15:23:00+00:00,26493.5,26496.0,26485.25,26486.75,3172
2026-04-16 15:24:00+00:00,26486.25,26492.75,26483.25,26489.25,2217
2026-04-16 15:25:00+00:00,26489.0,26497.25,26488.5,26491.5,2625
2026-04-16 15:26:00+00:00,26491.0,26500.75,26489.25,26500.75,2844
2026-04-16 15:27:00+00:00,26500.75,26502.0,26491.5,26501.25,3265
2026-04-16 15:28:00+00:00,26501.25,26504.5,26488.25,26494.75,3473
2026-04-16 15:29:00+00:00,26495.0,26495.0,26457.25,26457.75,9251
2026-04-16 15:30:00+00:00,26458.0,26480.75,26452.0,26480.75,7655
2026-04-16 15:31:00+00:00,26480.25,26482.5,26472.0,26473.5,2752
2026-04-16 15:32:00+00:00,26474.0,26478.0,26467.5,26472.5,2640
2026-04-16 15:33:00+00:00,26472.5,26480.0,26470.0,26478.75,2191
2026-04-16 15:34:00+00:00,26479.0,26489.25,26476.25,26488.75,3632
2026-04-16 15:35:00+00:00,26488.75,26503.5,26487.75,26495.25,5567
2026-04-16 15:36:00+00:00,26495.0,26532.5,26490.75,26515.0,9979
2026-04-16 15:37:00+00:00,26515.5,26541.75,26511.75,26526.75,10176
2026-04-16 15:38:00+00:00,26526.0,26526.75,26508.0,26517.0,5526
2026-04-16 15:39:00+00:00,26516.75,26520.0,26504.0,26507.0,4596
2026-04-16 15:40:00+00:00,26507.75,26511.25,26490.25,26503.25,5690
2026-04-16 15:41:00+00:00,26503.0,26509.0,26495.0,26499.75,2842
2026-04-16 15:42:00+00:00,26499.75,26501.75,26474.0,26486.5,5791
2026-04-16 15:43:00+00:00,26486.5,26501.5,26485.75,26497.0,3071
2026-04-16 15:44:00+00:00,26496.5,26500.75,26492.75,26498.25,2026
2026-04-16 15:45:00+00:00,26498.5,26507.0,26494.0,26505.75,2587
2026-04-16 15:46:00+00:00,26505.25,26508.25,26487.25,26491.5,3974
2026-04-16 15:47:00+00:00,26491.5,26496.75,26485.75,26494.0,1899
2026-04-16 15:48:00+00:00,26494.5,26497.25,26482.25,26488.0,2592
2026-04-16 15:49:00+00:00,26488.5,26489.0,26471.25,26483.75,4650
2026-04-16 15:50:00+00:00,26483.25,26494.0,26481.5,26493.5,2989
2026-04-16 15:51:00+00:00,26493.25,26511.25,26492.0,26505.5,4431
2026-04-16 15:52:00+00:00,26505.75,26507.5,26500.5,26504.5,2039
2026-04-16 15:53:00+00:00,26504.25,26506.75,26498.75,26502.75,1702
2026-04-16 15:54:00+00:00,26502.75,26504.75,26496.75,26501.5,1657
2026-04-16 15:55:00+00:00,26501.5,26520.75,26500.75,26520.0,4230
2026-04-16 15:56:00+00:00,26520.25,26529.0,26518.5,26525.25,3847
2026-04-16 15:57:00+00:00,26525.75,26528.25,26516.75,26527.5,2374
2026-04-16 15:58:00+00:00,26527.75,26538.0,26524.5,26534.75,3366
2026-04-16 15:59:00+00:00,26534.25,26535.75,26528.75,26533.5,1731
2026-04-16 16:00:00+00:00,26534.0,26547.25,26533.75,26544.5,4346
2026-04-16 16:01:00+00:00,26544.75,26547.25,26531.5,26532.25,3834
2026-04-16 16:02:00+00:00,26533.0,26536.25,26528.0,26534.75,2466
2026-04-16 16:03:00+00:00,26535.25,26545.75,26533.75,26543.0,2467
2026-04-16 16:04:00+00:00,26543.0,26544.25,26536.75,26540.25,1561
2026-04-16 16:05:00+00:00,26540.25,26540.75,26534.0,26535.75,1569
2026-04-16 16:06:00+00:00,26536.75,26538.25,26526.0,26533.25,3172
2026-04-16 16:07:00+00:00,26533.25,26541.5,26530.25,26540.0,1905
2026-04-16 16:08:00+00:00,26539.75,26546.0,26539.0,26542.25,1989
2026-04-16 16:09:00+00:00,26542.5,26543.25,26534.5,26539.0,1823
2026-04-16 16:10:00+00:00,26539.0,26544.75,26538.5,26543.0,1287
2026-04-16 16:11:00+00:00,26542.5,26551.75,26537.25,26548.75,2832
2026-04-16 16:12:00+00:00,26549.25,26552.5,26542.75,26546.5,2369
2026-04-16 16:13:00+00:00,26546.75,26551.25,26544.5,26550.75,1539
2026-04-16 16:14:00+00:00,26550.5,26553.5,26549.0,26551.25,1360
2026-04-16 16:15:00+00:00,26551.5,26558.0,26550.75,26556.0,2770
2026-04-16 16:16:00+00:00,26555.5,26556.75,26551.75,26555.75,1212
2026-04-16 16:17:00+00:00,26555.5,26559.25,26550.0,26557.75,2583
2026-04-16 16:18:00+00:00,26558.0,26562.25,26557.0,26559.0,1759
2026-04-16 16:19:00+00:00,26558.75,26562.75,26558.75,26560.75,1415
2026-04-16 16:20:00+00:00,26561.0,26562.5,26551.25,26552.75,2582
2026-04-16 16:21:00+00:00,26552.5,26552.5,26540.75,26545.5,3850
2026-04-16 16:22:00+00:00,26545.25,26548.25,26536.0,26539.25,2672
2026-04-16 16:23:00+00:00,26539.0,26539.75,26522.0,26525.25,4380
2026-04-16 16:24:00+00:00,26525.5,26533.25,26522.5,26530.5,2857
2026-04-16 16:25:00+00:00,26530.0,26535.75,26529.0,26531.0,2385
2026-04-16 16:26:00+00:00,26531.5,26537.0,26530.25,26532.0,1644
2026-04-16 16:27:00+00:00,26532.25,26540.0,26531.5,26533.0,1941
2026-04-16 16:28:00+00:00,26533.25,26536.75,26526.5,26527.25,1709
2026-04-16 16:29:00+00:00,26527.0,26528.5,26514.75,26517.5,4355
2026-04-16 16:30:00+00:00,26518.0,26522.75,26509.75,26512.75,2903
2026-04-16 16:31:00+00:00,26512.75,26513.25,26496.25,26503.25,4747
2026-04-16 16:32:00+00:00,26503.75,26506.0,26494.75,26498.5,2946
2026-04-16 16:33:00+00:00,26499.0,26499.0,26430.25,26442.5,17577
2026-04-16 16:34:00+00:00,26442.25,26472.0,26442.0,26469.5,9131
2026-04-16 16:35:00+00:00,26469.25,26476.5,26459.25,26467.75,5899
2026-04-16 16:36:00+00:00,26468.0,26486.5,26467.75,26485.5,5100
2026-04-16 16:37:00+00:00,26485.75,26494.0,26480.5,26485.25,4205
2026-04-16 16:38:00+00:00,26485.25,26501.25,26481.0,26497.0,3839
2026-04-16 16:39:00+00:00,26497.5,26506.5,26494.25,26505.5,2640
2026-04-16 16:40:00+00:00,26505.25,26517.0,26500.5,26510.25,3935
2026-04-16 16:41:00+00:00,26510.0,26510.0,26490.75,26492.75,4577
2026-04-16 16:42:00+00:00,26493.0,26497.5,26486.5,26495.75,3504
2026-04-16 16:43:00+00:00,26495.75,26496.75,26483.0,26487.0,2199
2026-04-16 16:44:00+00:00,26487.5,26499.0,26486.75,26496.75,2198
2026-04-16 16:45:00+00:00,26496.75,26507.25,26495.0,26501.5,2837
2026-04-16 16:46:00+00:00,26501.5,26520.0,26497.0,26512.5,4171
2026-04-16 16:47:00+00:00,26512.0,26514.25,26507.75,26512.5,1937
2026-04-16 16:48:00+00:00,26511.75,26515.25,26509.0,26511.25,1338
2026-04-16 16:49:00+00:00,26511.25,26512.25,26502.75,26505.25,2015
2026-04-16 16:50:00+00:00,26505.75,26519.0,26504.0,26515.5,2147
2026-04-16 16:51:00+00:00,26515.75,26518.0,26511.25,26512.0,1316
2026-04-16 16:52:00+00:00,26512.0,26512.25,26492.0,26494.25,4389
2026-04-16 16:53:00+00:00,26494.0,26501.75,26480.75,26489.25,4858
2026-04-16 16:54:00+00:00,26489.25,26494.0,26476.25,26481.0,3585
2026-04-16 16:55:00+00:00,26480.75,26486.25,26479.0,26483.0,2317
2026-04-16 16:56:00+00:00,26483.5,26492.25,26477.25,26489.0,2865
2026-04-16 16:57:00+00:00,26489.25,26492.25,26485.0,26485.0,1365
2026-04-16 16:58:00+00:00,26485.25,26487.25,26477.25,26480.5,1944
2026-04-16 16:59:00+00:00,26480.75,26482.5,26469.5,26473.25,3090
2026-04-16 17:00:00+00:00,26474.25,26481.75,26467.5,26477.25,3257
2026-04-16 17:01:00+00:00,26476.75,26480.75,26470.0,26470.0,1765
2026-04-16 17:02:00+00:00,26470.25,26473.75,26460.0,26466.5,3535
2026-04-16 17:03:00+00:00,26466.5,26477.75,26462.0,26472.5,2456
2026-04-16 17:04:00+00:00,26472.5,26477.25,26464.5,26467.5,1954
2026-04-16 17:05:00+00:00,26467.5,26471.75,26451.0,26454.0,3496
2026-04-16 17:06:00+00:00,26454.0,26455.0,26443.75,26450.75,3510
2026-04-16 17:07:00+00:00,26451.0,26464.0,26448.75,26459.25,3236
2026-04-16 17:08:00+00:00,26459.0,26465.25,26451.0,26452.5,2134
2026-04-16 17:09:00+00:00,26452.75,26472.0,26452.0,26468.25,3698
2026-04-16 17:10:00+00:00,26468.0,26477.0,26466.0,26476.0,3492
2026-04-16 17:11:00+00:00,26476.5,26477.5,26467.75,26475.5,2133
2026-04-16 17:12:00+00:00,26475.5,26476.5,26470.5,26474.75,1093
2026-04-16 17:13:00+00:00,26475.0,26475.75,26459.0,26464.75,2540
2026-04-16 17:14:00+00:00,26464.0,26464.0,26441.25,26443.0,5506
2026-04-16 17:15:00+00:00,26443.0,26448.25,26431.75,26438.0,4734
2026-04-16 17:16:00+00:00,26437.75,26447.75,26431.0,26447.0,3666
